1030 8 1
1 0 0 0,321086262 0,0776397516 0,6947674419 0,2057200201 0,0741758242 0,967484739
1 0 0 0,321086262 0,0776397516 0,738372093 0,2057200201 0,0741758242 0,7419957643
0,5262557078 0,3964941569 0 0,8482428115 0 0,3808139535 0 0,739010989 0,4726547901
0,5262557078 0,3964941569 0 0,8482428115 0 0,3808139535 0 1 0,4823719945
0,2205479452 0,3683917641 0 0,5607028754 0 0,5156976744 0,5807827396 0,9862637363 0,5228603463
0,3744292237 0,3171953255 0 0,8482428115 0 0,3808139535 0,1906673357 0,2445054945 0,5568705619
0,6347031963 0,264329438 0 0,8482428115 0 0,3808139535 0 1 0,5153855737
0,6347031963 0,264329438 0 0,8482428115 0 0,3808139535 0 0,0741758242 0,4250654043
0,3744292237 0,3171953255 0 0,8482428115 0 0,3808139535 0,1906673357 0,0741758242 0,5421701757
0,8515981735 0 0 0,8482428115 0 0,3808139535 0 0,0741758242 0,4604459948
0,2205479452 0,3683917641 0 0,5607028754 0 0,5156976744 0,5807827396 0,2445054945 0,4452472904
0,2205479452 0,3683917641 0 0,5607028754 0 0,5156976744 0,5807827396 0,0741758242 0,3200448486
0,7431506849 0,132164719 0 0,8482428115 0 0,3808139535 0 0,739010989 0,5067895852
0,200913242 0,5286588759 0 0,8482428115 0 0,3808139535 0,1906673357 0,2445054945 0,4983181762
0,4611872146 0,2114635504 0 0,8482428115 0 0,3808139535 0,1906673357 0,0741758242 0,5665877663
0,6347031963 0 0 0,8482428115 0 0,3808139535 0,1906673357 0,2445054945 0,6301233337
0,0858447489 0,5826377295 0 0,5607028754 0 0,7151162791 0,534119418 0,2445054945 0,4613180516
0,5479452055 0,1057317752 0 0,8482428115 0 0,3808139535 0,1906673357 1 0,6703625265
0,6347031963 0,264329438 0 0,8482428115 0 0,3808139535 0 0,2445054945 0,4762675969
0,8515981735 0 0 0,8482428115 0 0,3808139535 0 0,4917582418 0,5019309829
0,7431506849 0,132164719 0 0,8482428115 0 0,3808139535 0 0,4917582418 0,4922137785
0,0858447489 0,5826377295 0 0,5607028754 0 0,7151162791 0,534119418 0,0741758242 0,3227855986
0,0858447489 0,5826377295 0 0,5607028754 0 0,7151162791 0,534119418 0,0054945055 0,0713840787
0,0858447489 0,5826377295 0 0,5607028754 0 0,7151162791 0,534119418 0,4917582418 0,5217391304
0,6347031963 0 0 0,8482428115 0 0,3808139535 0,1906673357 1 0,6252647315
0,6347031963 0 0 0,8482428115 0 0,3808139535 0,1906673357 0,739010989 0,634981936
0,6347031963 0,264329438 0 0,8482428115 0 0,3808139535 0 0,739010989 0,48361779
0,5479452055 0,1057317752 0 0,8482428115 0 0,3808139535 0,1906673357 0,4917582418 0,6202815498
0,7431506849 0,132164719 0 0,8482428115 0 0,3808139535 0 0,0741758242 0,4372741996
0,8515981735 0 0 0,8482428115 0 0,3808139535 0 0,0164835165 0,4518500062
0,4611872146 0,2114635504 0 0,8482428115 0 0,3808139535 0,1906673357 1 0,6593995266
0,3744292237 0,3171953255 0 0,8482428115 0 0,3808139535 0,1906673357 1 0,6301233337
0,2205479452 0,3683917641 0 0,5607028754 0 0,5156976744 0,5807827396 0,4917582418 0,490718824
0,8515981735 0 0 0,8482428115 0 0,3808139535 0 0,739010989 0,4958265853
0,200913242 0,5286588759 0 0,8482428115 0 0,3808139535 0,1906673357 1 0,6398405382
0,3093607306 0,6608235949 0 0,8482428115 0 0,3808139535 0 0,739010989 0,4494829949
0,3093607306 0,6608235949 0 0,8482428115 0 0,3808139535 0 0,0741758242 0,3457082347
0,5262557078 0,3964941569 0 0,8482428115 0 0,3808139535 0 0,2445054945 0,4408870064
0,8515981735 0 0 0,8482428115 0 0,3808139535 0 0,2445054945 0,4970723807
0,3093607306 0,6608235949 0 0,8482428115 0 0,3808139535 0 0,4917582418 0,4225738134
0,5479452055 0,1057317752 0 0,8482428115 0 0,3808139535 0,1906673357 0,2445054945 0,5996013455
0,7431506849 0,132164719 0 0,8482428115 0 0,3808139535 0 1 0,5153855737
0,3093607306 0,6608235949 0 0,8482428115 0 0,3808139535 0 1 0,456833188
0,6347031963 0 0 0,8482428115 0 0,3808139535 0,1906673357 0,4917582418 0,6324903451
0,7431506849 0,132164719 0 0,8482428115 0 0,3808139535 0 0,2445054945 0,4884763922
0,7431506849 0,132164719 0 0,8482428115 0 0,3808139535 0 0,0164835165 0,4079980067
0,5639269406 0 0 0,5607028754 0 0,7151162791 0,534119418 0,0054945055 0,15846518
0,6347031963 0,264329438 0 0,8482428115 0 0,3808139535 0 0,4917582418 0,4787591877
0,3093607306 0,6608235949 0 0,8482428115 0 0,3808139535 0 0,0164835165 0,2981188489
0,6347031963 0,264329438 0 0,8482428115 0 0,3808139535 0 0,0164835165 0,3798430298
0,5262557078 0,3964941569 0 0,8482428115 0 0,3808139535 0 0,4917582418 0,4665503924
0,200913242 0,5286588759 0 0,8482428115 0 0,3808139535 0,1906673357 0,4917582418 0,5556247664
0,3093607306 0,6608235949 0 0,8482428115 0 0,3808139535 0 0,2445054945 0,3835804161
0,4611872146 0,2114635504 0 0,8482428115 0 0,3808139535 0,1906673357 0,2445054945 0,5837797434
0,0858447489 0,5826377295 0 0,5607028754 0 0,7151162791 0,534119418 0,0164835165 0,152734521
0,2205479452 0,3683917641 0 0,5607028754 0 0,5156976744 0,5807827396 0,0164835165 0,1533574187
0,8515981735 0 0 0,8482428115 0 0,3808139535 0 1 0,4933349944
0,2205479452 0,3683917641 0 0,5607028754 0 0,5156976744 0,5807827396 0,0054945055 0,0847140899
0,4611872146 0,2114635504 0 0,8482428115 0 0,3808139535 0,1906673357 0,4917582418 0,6057057431
0,5262557078 0,3964941569 0 0,8482428115 0 0,3808139535 0 0,0741758242 0,3823346207
0,4611872146 0,2114635504 0 0,8482428115 0 0,3808139535 0,1906673357 0,739010989 0,6484365267
0,3744292237 0,3171953255 0 0,8482428115 0 0,3808139535 0,1906673357 0,739010989 0,6154229476
0,4748858447 0 0 0,5607028754 0 0,4941860465 0,643753136 0,0054945055 0,0939329762
0,200913242 0,5286588759 0 0,8482428115 0 0,3808139535 0,1906673357 0,739010989 0,6020929363
0,3744292237 0,3171953255 0 0,8482428115 0 0,3808139535 0,1906673357 0,4917582418 0,5776753457
0,5479452055 0,1057317752 0 0,8482428115 0 0,3808139535 0,1906673357 0,739010989 0,6569079357
0,0858447489 0,5826377295 0 0,5607028754 0 0,7151162791 0,534119418 0,9862637363 0,5278435281
0,5262557078 0,3964941569 0 0,8482428115 0 0,3808139535 0 0,0164835165 0,3481998256
0,200913242 0,5286588759 0 0,8482428115 0 0,3808139535 0,1906673357 0,0741758242 0,4800049832
0,8744292237 0 0 0,1932907348 0 0,9273255814 0,5168088309 0,0741758242 0,8678211038
0,6210045662 0,5264329438 0 0,3857827476 0,3136645963 0,3636627907 0,4081786252 0,0054945055 0,3995265977
0,4824200913 0,7295492487 0 0,428913738 0,2670807453 0,7148255814 0,044656297 0,0054945055 0,3297620531
0,7374429224 0,295770729 0 0,2531948882 0,5124223602 0,1485465116 0,7353236327 0,0054945055 0,3870686433
0,7374429224 0,295770729 0 0,2364217252 0,5776397516 0,3924418605 0,5260913196 0,0054945055 0,4231967111
0,6232876712 0,2609905398 0 0,0383386581 0,7267080745 0,1485465116 1 0,0054945055 0,332253644
0,8515981735 0,3305509182 0 0,4736421725 0,2763975155 0,1485465116 0,4703963874 0,0054945055 0,4418836427
0,8378995434 0,326099054 0 0,1277955272 1 0,1485465116 0,6184144506 0,0054945055 0,4717827333
0,7374429224 0,295770729 0 0,2531948882 0,5124223602 0,1485465116 0,7353236327 0,0054945055 0,3870686433
0,6543378995 0,2701725097 0 0,2883386581 0,3757763975 0,1485465116 0,832162569 0,0054945055 0,321041485
0,9801369863 0 0 0,1597444089 0,8757763975 0,1485465116 0,7518815855 0,0054945055 0,4854864831
0,7374429224 0,295770729 0 0,2531948882 0,5124223602 0,1485465116 0,7353236327 0,0054945055 0,3870686433
0,4949771689 0,5912632165 0 0,2707667732 0,4440993789 0,1485465116 0,7185148018 0,0054945055 0,2849134172
0,6844748858 0,2634947134 0 0,2044728435 0,3540372671 0,4238372093 0,6475163071 0,0054945055 0,4829948922
0,5949771689 0,5258764608 0 0,3442492013 0,3602484472 0,4177325581 0,4059207225 0,0054945055 0,4107387567
0,5061643836 0,7868670006 0 0,4952076677 0,3198757764 0,4119186047 0,1653286503 0,0054945055 0,3235330759
0,6335616438 0,4207011686 0 0,2563897764 0,4937888199 0,9688953488 0,0275965881 0,0054945055 0,3272704622
0,5949771689 0,5258764608 0 0,3442492013 0,3602484472 0,4177325581 0,4059207225 0,0054945055 0,4107387567
0,4207762557 0,5589872009 0 0,1829073482 0,347826087 0,5918604651 0,5260913196 0,0054945055 0,2749470537
0,5949771689 0,5258764608 0 0,3442492013 0,3602484472 0,4177325581 0,4059207225 0,0054945055 0,4107387567
0,7694063927 0,4924874791 0 0,5127795527 0,3447204969 0,2438953488 0,2857501254 0,0054945055 0,4605705743
0,6573059361 0,5258764608 0 0,1924920128 0,6832298137 0,4177325581 0,4059207225 0,0054945055 0,476765915
0,5949771689 0,5258764608 0 0,3442492013 0,3602484472 0,4177325581 0,4059207225 0,0054945055 0,4107387567
0,5385844749 0,5258764608 0 0,4241214058 0,2950310559 0,4177325581 0,4059207225 0,0054945055 0,2712096674
0,6210045662 0,5264329438 0 0,3857827476 0,3136645963 0,3636627907 0,4081786252 0,0164835165 0,5465304597
0,4824200913 0,7295492487 0 0,428913738 0,2670807453 0,7148255814 0,044656297 0,0164835165 0,5041734147
0,7374429224 0,295770729 0 0,2531948882 0,5124223602 0,1485465116 0,7353236327 0,0164835165 0,5839043229
0,7374429224 0,295770729 0 0,2364217252 0,5776397516 0,3924418605 0,5260913196 0,0164835165 0,5540052323
0,6232876712 0,2609905398 0 0,0383386581 0,7267080745 0,1485465116 1 0,0164835165 0,5403014825
0,8515981735 0,3305509182 0 0,4736421725 0,2763975155 0,1485465116 0,4703963874 0,0164835165 0,6636352311
0,8378995434 0,326099054 0 0,1277955272 1 0,1485465116 0,6184144506 0,0164835165 0,654914663
0,7374429224 0,295770729 0 0,2531948882 0,5124223602 0,1485465116 0,7353236327 0,0164835165 0,5839043229
0,6543378995 0,2701725097 0 0,2883386581 0,3757763975 0,1485465116 0,832162569 0,0164835165 0,4057555749
0,9801369863 0 0 0,1597444089 0,8757763975 0,1485465116 0,7518815855 0,0164835165 0,5552510278
0,7374429224 0,295770729 0 0,2531948882 0,5124223602 0,1485465116 0,7353236327 0,0164835165 0,5839043229
0,4949771689 0,5912632165 0 0,2707667732 0,4440993789 0,1485465116 0,7185148018 0,0164835165 0,3870686433
0,6844748858 0,2634947134 0 0,2044728435 0,3540372671 0,4238372093 0,6475163071 0,0164835165 0,6449482995
0,5949771689 0,5258764608 0 0,3442492013 0,3602484472 0,4177325581 0,4059207225 0,0164835165 0,6673726174
0,5061643836 0,7868670006 0 0,4952076677 0,3198757764 0,4119186047 0,1653286503 0,0164835165 0,5913790956
0,6335616438 0,4207011686 0 0,2563897764 0,4937888199 0,9688953488 0,0275965881 0,0164835165 0,5577426187
0,5949771689 0,5258764608 0 0,3442492013 0,3602484472 0,4177325581 0,4059207225 0,0164835165 0,6673726174
0,4207762557 0,5589872009 0 0,1829073482 0,347826087 0,5918604651 0,5260913196 0,0164835165 0,4443752336
0,5949771689 0,5258764608 0 0,3442492013 0,3602484472 0,4177325581 0,4059207225 0,0164835165 0,6673726174
0,7694063927 0,4924874791 0 0,5127795527 0,3447204969 0,2438953488 0,2857501254 0,0164835165 0,6698642083
0,6573059361 0,5258764608 0 0,1924920128 0,6832298137 0,4177325581 0,4059207225 0,0164835165 0,707113492
0,5949771689 0,5258764608 0 0,3442492013 0,3602484472 0,4177325581 0,4059207225 0,0164835165 0,2562601221
0,5385844749 0,5258764608 0 0,4241214058 0,2950310559 0,4177325581 0,4059207225 0,0164835165 0,4082471658
0,6210045662 0,5264329438 0 0,3857827476 0,3136645963 0,3636627907 0,4081786252 0,0741758242 0,7320294008
0,4824200913 0,7295492487 0 0,428913738 0,2670807453 0,7148255814 0,044656297 0,0741758242 0,7159586396
0,7374429224 0,295770729 0 0,2531948882 0,5124223602 0,1485465116 0,7353236327 0,0741758242 0,7220630372
0,7374429224 0,295770729 0 0,2364217252 0,5776397516 0,3924418605 0,5260913196 0,0741758242 0,7408745484
0,6232876712 0,2609905398 0 0,0383386581 0,7267080745 0,1485465116 1 0,0741758242 0,6773389809
0,8515981735 0,3305509182 0 0,4736421725 0,2763975155 0,1485465116 0,4703963874 0,0741758242 0,821851252
0,8378995434 0,326099054 0 0,1277955272 1 0,1485465116 0,6184144506 0,0741758242 0,8044101159
0,7374429224 0,295770729 0 0,2531948882 0,5124223602 0,1485465116 0,7353236327 0,0741758242 0,7220630372
0,6543378995 0,2701725097 0 0,2883386581 0,3757763975 0,1485465116 0,832162569 0,0741758242 0,6025912545
0,9801369863 0 0 0,1597444089 0,8757763975 0,1485465116 0,7518815855 0,0741758242 0,6736015946
0,7374429224 0,295770729 0 0,2531948882 0,5124223602 0,1485465116 0,7353236327 0,0741758242 0,7220630372
0,4949771689 0,5912632165 0 0,2707667732 0,4440993789 0,1485465116 0,7185148018 0,0741758242 0,6623894357
0,6844748858 0,2634947134 0 0,2044728435 0,3540372671 0,4238372093 0,6475163071 0,0741758242 0,8243428429
